Class,HtmlExists,DomainCount,DotCount,AccountExists,PaypalExists,LoginExists,BankExists
0,0,15,5746,0,0,0,0
0,0,0,3,0,0,0,0
0,0,1,104,0,0,0,0
0,0,1,166,0,0,0,0
1,0,0,1341,1,0,0,0
1,0,6,645,0,0,0,0
0,0,0,3,0,0,0,0
0,0,3,203,0,0,0,0
0,0,1,347,0,0,0,0
1,0,8,2746,1,0,0,1
1,0,6,2515,1,0,0,1
1,0,2,524,0,0,0,0
0,0,0,87,0,0,0,0
0,0,0,360,0,0,0,0
1,0,0,3666,1,0,0,1
1,0,1,1749,0,0,0,0
1,1,2,3366,1,0,0,1
1,0,16,1980,0,0,0,0
1,0,7,3049,1,0,0,1
0,0,18,7305,0,0,0,1
0,0,2,1480,0,0,0,0
0,0,0,157,0,0,0,0
1,1,8,1847,1,0,0,1
1,0,0,3590,0,0,0,0
1,0,1,102,0,0,0,0
1,0,4,2877,1,0,0,1
0,0,0,226,0,0,0,0
0,0,0,127,0,0,0,0
0,0,0,130,0,0,0,0
0,0,0,66,0,0,0,0
0,0,0,3,0,0,0,0
1,0,7,3035,0,0,0,0
0,0,3,1049,0,0,0,0
0,0,0,38,0,0,0,0
1,0,0,2577,1,0,0,1
1,0,6,2056,1,0,0,1
0,0,0,69,0,0,0,0
0,0,0,28,0,0,0,0
1,0,7,3027,1,0,0,1
1,0,9,2126,0,0,0,0
0,0,0,29,0,0,0,0
0,0,0,90,0,0,0,0
1,0,4,560,0,0,0,0
0,0,0,293,0,0,0,0
0,0,1,157,0,0,0,0
0,0,2,119,0,0,0,0
0,0,11,5245,0,0,0,1
0,0,0,69,0,0,0,0
0,0,0,88,0,0,0,0
0,0,0,56,0,0,0,0
0,0,0,3,0,0,0,0
1,0,6,3696,1,0,0,1
0,0,0,26,0,0,0,0
1,0,7,1779,0,0,0,0
1,0,5,711,0,0,0,0
1,0,1,128,0,0,0,0
0,0,0,3,0,0,0,0
1,0,11,3110,1,0,0,1
0,0,0,941,0,0,0,0
0,0,0,25,0,0,0,0
0,0,0,28,0,0,0,0
0,0,2,485,0,0,0,0
0,0,0,275,0,0,0,0
1,1,1,69,0,0,0,0
0,0,0,100,0,0,0,0
1,0,4,2805,1,0,0,1
0,0,0,71,0,0,0,0
0,0,0,9,0,0,0,0
1,0,0,108,0,0,0,0
0,0,0,10,0,0,0,0
0,0,0,29,0,0,0,0
0,0,0,101,0,0,0,0
0,0,0,91,0,0,0,0
1,0,14,3548,1,0,0,1
0,0,0,87,0,0,0,0
0,0,1,172,0,0,0,0
0,0,0,24,0,0,0,0
1,0,0,3018,1,0,0,0
1,0,0,1479,0,0,0,0
0,0,0,16,0,0,0,0
1,0,1,3050,1,0,0,1
0,0,1,150,0,0,0,0
0,0,0,70,0,0,0,0
0,0,0,280,0,0,0,0
0,0,0,92,0,0,0,0
0,0,0,20,0,0,0,0
1,0,6,2696,1,0,0,1
1,0,6,3519,1,0,0,1
1,0,0,3160,1,0,0,1
0,0,0,94,0,0,0,0
1,0,18,4595,1,0,0,1
0,0,0,33,0,0,0,0
1,0,0,3045,0,0,0,0
1,0,10,3053,1,0,0,1
1,0,0,1957,0,0,0,0
0,0,0,15,0,0,0,0
0,0,0,1491,0,0,0,0
1,0,0,1355,1,0,0,0
0,0,0,34,0,0,0,0
1,1,16,3485,1,0,0,0
1,0,7,646,0,0,0,0
0,0,0,156,0,0,0,0
0,0,0,26,0,0,0,0
0,0,0,146,0,0,0,0
1,0,0,5282,1,0,0,1
0,0,0,134,0,0,0,0
0,0,0,30,0,0,0,0
1,0,14,4198,1,0,0,1
1,0,8,2846,0,0,0,0
0,0,2,615,0,0,0,0
0,0,1,201,0,0,0,0
0,0,2,125,0,0,0,0
1,0,2,255,0,0,0,0
1,0,7,1923,1,0,0,1
0,0,0,65,0,0,0,0
0,0,1,62,0,0,0,0
0,0,0,4,0,0,0,0
0,0,3,237,0,0,0,0
1,0,4,3368,1,0,0,1
1,0,11,1141,0,0,0,0
1,0,0,1928,0,0,0,0
0,0,1,246,0,0,0,0
1,0,9,3631,1,0,0,1
0,0,5,599,0,0,0,0
0,0,0,281,0,0,0,0
0,0,2,154,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,55,0,0,0,0
0,0,0,266,0,0,0,0
0,0,0,123,0,0,0,0
0,0,0,66,0,0,0,0
1,0,5,1756,1,0,0,1
1,0,0,3029,1,0,0,1
0,0,0,189,0,0,0,0
0,0,2,273,0,0,0,0
1,0,0,2400,1,0,0,0
1,0,0,3713,0,0,0,0
0,0,0,5,0,0,0,0
1,0,0,1219,0,0,0,0
1,0,0,2579,1,0,0,1
0,0,0,15,0,0,0,0
0,0,0,3,0,0,0,0
0,0,2,364,0,0,0,0
1,0,0,789,0,0,0,0
1,0,15,4028,1,0,0,1
1,0,19,3896,1,0,0,1
1,1,0,1096,0,0,0,1
0,0,0,170,0,0,0,0
0,0,1,131,0,0,0,0
0,0,0,72,0,0,0,0
1,1,19,3214,1,0,0,1
1,0,3,947,0,0,0,0
1,0,0,2015,0,0,0,0
1,0,0,3474,1,0,0,1
1,0,4,2554,1,0,0,1
0,0,0,66,0,0,0,0
1,0,2,2233,1,0,0,0
0,0,0,41,0,0,0,0
1,0,0,3816,0,0,0,0
0,0,0,3,0,0,0,0
1,0,2,344,0,0,0,0
1,0,2,2629,0,0,0,0
0,0,25,7576,0,0,0,0
0,0,0,105,0,0,0,0
1,0,2,431,0,0,0,1
0,0,0,32,0,0,0,0
0,0,1,87,0,0,0,0
1,0,10,3439,1,0,0,1
1,0,0,1608,0,0,0,0
1,0,12,1915,1,0,0,1
0,0,0,2,0,0,0,0
0,0,0,2,0,0,0,0
1,0,3,1041,1,0,0,1
0,0,1,147,0,0,0,0
0,0,0,58,0,0,0,0
1,0,1,110,0,0,0,1
0,0,1,86,0,0,0,0
0,0,1,122,0,0,0,0
1,1,23,3630,1,0,0,1
1,0,0,1856,0,0,0,0
1,1,1,69,0,0,0,0
0,0,16,3961,0,0,0,0
0,0,0,22,0,0,0,0
0,0,1,108,0,0,0,0
1,0,7,3275,1,0,0,1
0,0,1,86,0,0,0,0
1,0,1,878,0,0,0,1
0,0,1,472,0,0,0,0
0,0,0,109,0,0,0,0
1,0,0,788,0,0,0,0
0,0,0,39,0,0,0,0
1,0,0,4687,1,0,0,1
0,0,0,72,0,0,0,0
0,0,0,5,0,0,0,0
1,0,0,3327,1,0,0,1
1,0,4,561,0,0,0,0
0,0,0,49,0,0,0,0
1,0,3,1902,1,0,0,1
1,0,0,647,0,0,0,1
0,0,0,3,0,0,0,0
0,0,0,3,0,0,0,0
0,0,1,89,0,0,0,0
1,0,0,2016,0,0,0,0
0,0,0,119,0,0,0,0
1,0,14,2540,1,0,0,1
1,0,0,2326,0,0,0,0
1,0,9,2351,1,0,0,0
0,0,1,87,0,0,0,0
0,0,1,103,0,0,0,0
0,0,0,161,0,0,0,0
0,0,1,211,0,0,0,0
0,0,0,92,0,0,0,0
1,0,0,3172,1,0,0,1
1,0,4,986,1,0,0,1
1,0,6,3514,1,0,0,0
1,1,1,2220,1,0,0,1
0,0,1,175,0,0,0,0
0,0,0,65,0,0,0,0
0,0,0,43,0,0,0,0
1,0,0,1765,0,0,0,0
0,0,2,429,0,0,0,0
0,0,0,29,0,0,0,0
0,0,2,193,0,0,0,0
0,0,0,225,0,0,0,0
0,0,2,155,0,0,0,0
1,0,2,236,0,0,0,0
0,0,0,41,0,0,0,0
1,0,3,632,0,0,0,1
0,0,0,199,0,0,0,0
0,0,0,1106,0,0,0,0
1,0,3,1571,1,0,0,1
0,0,0,135,0,0,0,0
0,0,3,380,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,82,0,0,0,0
0,0,0,3,0,0,0,0
1,0,0,1057,1,0,0,1
1,0,1,857,0,0,0,0
0,0,1,229,0,0,0,0
1,0,0,1028,0,0,0,0
0,0,0,20,0,0,0,0
0,0,0,106,0,0,0,0
0,0,0,4,0,0,0,0
0,0,2,126,0,0,0,0
1,0,0,5100,1,0,0,1
1,0,2,2350,0,0,0,1
1,0,2,858,0,0,0,0
0,0,0,35,0,0,0,0
0,0,0,14,0,0,0,0
0,0,2,319,0,0,0,0
0,0,0,3,0,0,0,0
1,0,2,1041,0,0,0,1
0,0,0,49,0,0,0,0
0,0,0,33,0,0,0,0
1,0,0,1562,1,0,0,0
0,0,1,348,0,0,0,0
1,0,5,955,1,0,0,1
1,1,0,48,0,0,0,0
0,0,23,15137,0,0,0,0
1,0,6,3416,1,0,0,0
0,0,3,2859,1,0,0,0
0,0,0,11,0,0,0,0
0,0,0,40,0,0,0,0
1,0,0,8191,0,0,0,0
0,0,3,271,0,0,0,0
0,0,1,406,0,0,0,0
0,0,0,49,0,0,0,0
1,0,3,4803,1,0,0,1
0,0,0,102,0,0,0,0
0,0,0,44,0,0,0,0
1,0,7,1622,1,0,0,1
1,0,0,3475,0,0,0,0
0,0,1,93,0,0,0,0
0,0,0,86,0,0,0,0
1,0,3,918,1,0,0,1
0,0,0,38,0,0,0,0
0,0,0,51,0,0,0,0
0,0,0,8,0,0,0,0
0,0,2,156,0,0,0,0
1,0,0,118,0,0,0,0
0,0,2,142,0,0,0,0
0,0,0,29,0,0,0,0
1,0,11,2946,1,0,0,1
1,0,0,1970,0,0,0,0
0,0,2,180,0,0,0,0
0,0,0,440,0,0,0,0
0,0,0,6,0,0,0,0
0,0,0,14,0,0,0,0
1,0,4,1515,1,0,0,1
0,0,0,1053,0,0,0,0
0,0,0,27,0,0,0,0
0,0,0,54,0,0,0,0
0,0,3,950,0,0,0,0
0,0,0,42,0,0,0,0
0,0,0,2,0,0,0,0
0,0,1,183,0,0,0,0
0,0,0,44,0,0,0,0
1,0,5,3075,1,0,0,1
0,0,3,157,0,0,0,0
0,0,0,134,0,0,0,0
1,0,0,1697,1,0,0,0
0,0,1,121,0,0,0,0
1,1,0,2536,1,0,0,1
0,0,0,82,0,0,0,0
0,0,0,6,0,0,0,0
1,0,4,316,0,0,0,0
0,0,1,141,0,0,0,0
0,0,1,32,0,0,0,0
0,0,0,20,0,0,0,0
1,1,15,4810,1,0,0,1
0,0,0,17,0,0,0,0
1,0,3,2212,1,0,0,1
1,1,4,2862,1,0,0,1
0,0,3,220,0,0,0,0
0,0,2,805,0,0,0,0
0,0,0,2,0,0,0,0
0,0,0,6,0,0,0,0
0,0,2,115,0,0,0,0
1,0,11,2618,0,0,0,1
1,0,1,167,0,0,0,0
0,0,0,121,0,0,0,0
0,0,0,86,0,0,0,0
0,0,0,110,0,0,0,0
0,0,0,70,0,0,0,0
1,0,8,2915,1,0,0,1
0,0,5,4217,0,0,0,0
0,0,0,29,0,0,0,0
0,0,0,70,0,0,0,0
0,0,0,24,0,0,0,0
0,0,0,6,0,0,0,0
0,0,0,12,0,0,0,0
1,0,4,2685,1,0,0,1
0,0,2,1228,0,0,0,0
1,0,0,3757,1,0,0,1
0,0,1,258,0,0,0,0
0,0,1,337,0,0,0,0
1,0,0,3634,1,1,0,0
1,0,1,476,0,0,0,1
0,0,0,60,0,0,0,0
0,0,0,12,0,0,0,0
1,0,1,143,0,0,0,0
1,0,0,3713,0,0,0,0
1,0,0,1402,1,0,0,0
0,0,3,2404,0,0,0,0
0,0,0,56,0,0,0,0
1,0,13,3120,0,0,0,0
1,0,10,2847,0,0,0,0
0,0,0,73,0,0,0,0
0,0,0,44,0,0,0,0
0,0,0,20,0,0,0,0
0,0,0,6,0,0,0,0
1,0,4,191,0,0,0,0
0,0,1,93,0,0,0,0
0,0,0,59,0,0,0,0
1,0,1,234,0,0,0,0
0,0,1,150,0,0,0,0
0,0,1,567,0,0,0,0
0,0,17,5957,0,0,0,0
1,0,9,3517,1,0,0,1
0,0,0,17,0,0,0,0
0,0,2,170,0,0,0,0
1,1,13,1958,1,0,0,0
0,0,0,8,0,0,0,0
0,0,2,406,0,0,0,0
1,0,1,799,0,0,0,0
0,0,0,48,0,0,0,0
1,0,0,848,0,0,0,0
0,0,5,6245,0,0,0,1
0,0,0,44,0,0,0,0
0,0,5,2920,0,0,0,0
1,0,1,128,0,0,0,0
1,0,4,633,0,0,0,0
1,0,6,2339,1,0,0,1
0,0,2,414,0,0,0,0
1,0,0,854,0,0,0,0
0,0,0,76,0,0,0,0
0,0,0,3,0,0,0,0
0,0,1,83,0,0,0,0
1,0,7,3789,1,0,0,1
0,0,3,537,0,0,0,0
1,0,4,726,1,0,0,1
0,0,13,4642,0,0,0,0
1,0,7,2231,0,0,0,1
1,0,0,1795,0,0,0,0
1,0,0,635,0,0,0,1
1,0,0,3259,1,0,0,1
0,0,0,315,0,0,0,0
0,0,0,174,0,0,0,0
1,0,1,215,0,0,0,0
0,0,0,141,0,0,0,0
0,0,0,41,0,0,0,0
0,0,0,13,0,0,0,0
1,0,3,1902,1,0,0,1
0,0,1,308,0,0,0,0
0,0,0,405,0,0,0,0
1,0,1,658,1,0,0,1
1,0,0,2651,1,0,0,1
0,0,0,32,0,0,0,0
0,0,1,148,0,0,0,0
0,0,1,82,0,0,0,0
0,0,2,931,0,0,0,0
0,0,0,50,0,0,0,0
0,0,0,42,0,0,0,0
0,0,0,44,0,0,0,0
1,0,0,1934,0,0,0,0
0,0,1,194,0,0,0,0
0,0,2,641,0,0,0,0
1,0,4,3001,1,0,0,0
0,0,1,62,0,0,0,0
1,0,10,2882,1,0,0,1
0,0,1,292,0,0,0,0
1,0,1,370,0,0,0,0
0,0,0,29,0,0,0,0
0,0,1,215,0,0,0,0
1,0,8,7850,1,0,0,1
0,0,1,212,0,0,0,0
1,0,0,3922,1,0,0,1
0,0,0,96,0,0,0,0
0,0,0,2,0,0,0,0
0,0,0,3,0,0,0,0
1,0,3,1224,1,0,0,1
1,0,2,1001,0,0,0,0
1,0,6,3172,1,0,0,1
0,0,1,113,0,0,0,0
0,0,1,235,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,20,0,0,0,0
1,0,3,2986,1,0,0,0
1,0,5,1306,1,0,0,0
1,0,8,4078,1,0,0,1
0,0,0,35,0,0,0,0
0,0,0,197,0,0,0,0
0,0,1,170,0,0,0,0
1,0,10,3237,1,0,0,1
0,0,0,162,0,0,0,0
0,0,1,103,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,91,0,0,0,0
1,0,3,2220,1,0,0,1
0,0,2,116,0,0,0,0
1,0,9,1110,0,0,0,1
0,0,1,96,0,0,0,0
1,0,0,4327,1,0,0,1
0,0,0,50,0,0,0,0
0,0,0,22,0,0,0,0
1,0,0,90,0,0,0,1
1,0,5,2105,1,0,0,1
0,0,1,116,0,0,0,0
1,0,0,4931,0,0,0,0
0,0,0,81,0,0,0,0
0,0,1,50,0,0,0,0
0,0,0,3,0,0,0,0
1,1,10,5839,1,0,0,1
0,0,0,153,0,0,0,0
1,0,0,13304,1,0,0,1
0,0,0,24,0,0,0,0
0,0,1,17,0,0,0,0
0,0,0,61,0,0,0,0
0,0,0,908,0,0,0,0
1,0,6,1519,0,0,0,1
0,0,1,101,0,0,0,0
1,0,2,2223,1,0,0,0
0,0,0,161,0,0,0,0
0,0,1,71,0,0,0,0
0,0,1,191,0,0,0,0
0,0,0,13,0,0,0,0
1,0,0,1486,1,0,0,0
0,0,0,159,0,0,0,0
0,0,0,3,0,0,0,0
0,0,1,89,0,0,0,0
1,1,9,2687,1,0,0,1
0,0,0,3,0,0,0,0
0,0,0,72,0,0,0,0
1,0,8,3342,1,0,0,1
1,0,1,409,0,0,0,0
1,0,0,4079,0,0,0,0
1,0,6,4607,1,0,0,0
0,0,0,40,0,0,0,0
0,0,0,15,0,0,0,0
1,0,0,255,0,0,0,0
0,0,0,156,0,0,0,0
0,0,0,72,0,0,0,0
1,0,5,1307,1,0,0,0
0,0,1,74,0,0,0,0
1,0,12,2814,1,0,0,1
0,0,3,714,0,0,0,0
1,0,9,2230,0,0,0,0
1,0,6,2166,1,0,0,1
0,0,0,3,0,0,0,0
1,0,5,1020,0,0,0,0
1,0,2,2006,1,0,0,1
0,0,0,21,0,0,0,0
1,1,20,4124,1,0,0,1
0,0,0,143,0,0,0,0
0,0,1,68,0,0,0,0
1,0,2,1860,1,0,0,0
0,0,0,3,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,49,0,0,0,0
0,0,22,6667,0,0,0,0
0,0,0,3,0,0,0,0
0,0,2,286,0,0,0,0
1,0,2,4030,1,0,0,1
0,0,1,172,0,0,0,0
0,0,0,3,0,0,0,0
1,1,7,2211,1,0,0,1
0,0,0,92,0,0,0,0
0,0,1,223,0,0,0,0
0,0,1,180,0,0,0,0
0,0,3,284,0,0,0,0
1,0,0,2377,1,0,0,0
1,0,0,2989,1,0,0,0
0,0,1,92,0,0,0,0
0,0,0,37,0,0,0,0
0,0,0,88,0,0,0,0
1,0,0,895,0,0,0,0
0,0,0,165,0,0,0,0
0,0,1,21,0,0,0,0
0,0,0,48,0,0,0,0
0,0,1,143,0,0,0,0
0,0,0,32,0,0,0,0
0,0,0,4,0,0,0,0
0,0,0,268,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,3,0,0,0,0
1,0,4,2373,1,0,0,1
0,0,15,5536,0,0,0,0
1,0,0,2921,1,0,0,1
0,0,0,108,0,0,0,0
0,0,0,109,0,0,0,0
0,0,1,73,0,0,0,0
1,0,2,1308,1,0,0,1
0,0,0,285,0,0,0,0
1,0,5,1725,0,0,0,0
0,0,1,283,0,0,0,0
0,0,0,47,0,0,0,0
0,0,0,3,0,0,0,0
0,0,2,1080,0,0,0,1
1,0,0,2000,0,0,0,0
1,0,4,2574,1,0,0,0
1,0,11,3349,0,0,0,0
1,0,0,2855,0,0,0,1
0,0,1,186,0,0,0,0
0,0,6,2466,0,0,0,0
0,0,0,18,0,0,0,0
0,0,0,33,0,0,0,0
0,0,0,59,0,0,0,0
0,0,1,112,0,0,0,0
0,0,1,318,0,0,0,0
1,0,9,3375,1,0,0,1
0,0,0,87,0,0,0,0
0,0,0,49,0,0,0,0
1,0,1,27,0,0,0,0
0,0,1,79,0,0,0,0
1,0,0,1561,1,0,0,1
0,0,0,3,0,0,0,0
0,0,9,3877,0,0,0,0
1,0,7,2231,0,0,0,1
0,0,0,213,0,0,0,0
1,0,3,2710,1,0,0,1
1,0,4,2863,1,0,0,0
1,0,0,2024,1,0,0,1
0,0,21,5461,0,0,0,0
0,0,0,9,0,0,0,0
0,0,0,8,0,0,0,0
1,0,3,1907,1,0,0,0
0,0,0,221,0,0,0,0
0,0,3,281,0,0,0,0
0,0,1,146,0,0,0,0
0,0,2,188,0,0,0,0
1,1,5,1057,1,0,0,0
0,0,0,151,0,0,0,0
1,1,16,3390,1,0,0,1
0,0,1,67,0,0,0,0
0,0,0,6,0,0,0,0
0,0,1,82,0,0,0,0
0,0,1,38,0,0,0,0
0,0,0,48,0,0,0,0
1,0,2,74,0,0,0,0
0,0,0,17,0,0,0,0
0,0,0,208,0,0,0,0
0,0,1,110,0,0,0,0
1,0,4,4166,1,0,0,1
1,0,3,300,0,0,0,0
0,0,0,145,0,0,0,0
1,0,0,3507,1,0,0,1
0,0,0,37,0,0,0,0
0,0,0,74,0,0,0,0
1,0,14,3253,0,0,0,0
1,1,0,2223,1,0,0,1
0,0,3,1074,0,0,0,0
0,0,0,12,0,0,0,0
1,0,4,346,0,0,0,0
0,0,2,145,0,0,0,0
0,0,0,538,0,0,0,0
1,0,4,1484,1,0,0,1
0,0,0,19,0,0,0,0
1,0,6,1684,1,0,0,1
0,0,0,44,0,0,0,0
0,0,0,3,0,0,0,0
1,0,8,1108,1,0,0,1
0,0,13,5794,1,0,0,0
1,0,0,1912,0,0,0,0
0,0,0,104,0,0,0,0
1,0,13,2965,1,0,0,1
0,0,0,31,0,0,0,0
0,0,0,126,0,0,0,0
0,0,10,6583,0,0,0,0
0,0,0,28,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,49,0,0,0,0
0,0,0,32,0,0,0,0
1,0,5,3714,1,0,0,1
1,0,0,3442,1,0,0,1
1,0,4,2990,0,0,0,0
0,0,0,60,0,0,0,0
0,0,0,251,0,0,0,0
1,0,11,3252,1,0,0,1
0,0,0,16,0,0,0,0
1,0,0,3420,1,0,0,1
1,0,4,2069,1,0,0,1
1,0,6,3286,0,0,0,0
0,0,3,1451,0,0,0,0
0,0,12,4194,1,0,0,0
1,0,2,392,0,0,0,0
0,0,0,62,0,0,0,0
0,0,0,23,0,0,0,0
1,0,0,4207,1,0,0,1
0,0,0,30,0,0,0,0
1,0,10,1996,0,0,0,1
1,0,2,2084,1,0,0,1
1,0,0,2002,0,0,0,0
0,0,0,114,0,0,0,0
1,0,2,1636,0,0,0,1
0,0,1,93,0,0,0,0
0,0,0,59,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,3,0,0,0,0
1,0,1,1224,0,0,0,1
1,0,7,3717,0,0,0,0
1,0,12,3088,1,0,0,1
0,0,0,3,0,0,0,0
0,0,0,70,0,0,0,0
0,0,0,274,0,0,0,0
0,0,5,6635,0,0,0,1
0,0,2,539,0,0,0,0
0,0,0,42,0,0,0,0
0,0,1,141,0,0,0,0
0,0,0,214,0,0,0,0
1,0,6,1883,1,0,0,1
1,0,0,855,0,0,0,0
0,0,0,124,0,0,0,0
1,0,1,167,0,0,0,0
1,0,2,2653,0,0,0,0
0,0,0,2,0,0,0,0
0,0,1,144,0,0,0,0
0,0,0,59,0,0,0,0
0,0,2,216,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,34,0,0,0,0
1,0,8,2939,1,0,0,1
1,0,1,1794,1,0,0,0
1,0,8,3373,1,0,0,1
0,0,1,155,0,0,0,0
0,0,0,80,0,0,0,0
0,0,1,247,0,0,0,0
0,0,0,17,0,0,0,0
1,0,3,3189,1,0,0,1
0,0,2,153,0,0,0,0
0,0,0,31,0,0,0,0
0,0,0,11,0,0,0,0
0,0,1,150,0,0,0,0
0,0,5,342,0,0,0,0
1,0,5,1086,1,0,0,1
0,0,1,99,0,0,0,0
1,0,8,1234,0,0,0,1
0,0,0,15,0,0,0,0
1,0,4,3567,0,0,0,0
0,0,1,135,0,0,0,0
0,0,0,26,0,0,0,0
0,0,0,14,0,0,0,0
0,0,0,35,0,0,0,0
0,0,0,82,0,0,0,0
0,0,0,117,0,0,0,0
0,0,0,3,0,0,0,0
1,0,4,966,0,0,0,1
1,0,2,203,0,0,0,1
1,0,0,2590,0,0,0,0
0,0,0,78,0,0,0,0
1,0,6,1715,1,0,0,1
1,0,0,843,0,0,0,0
1,0,14,2618,1,0,0,1
1,0,2,519,0,0,0,0
1,0,3,796,0,0,0,0
1,0,9,3208,1,0,0,1
1,1,1,69,0,0,0,0
1,0,0,3713,0,0,0,0
1,0,1,1611,1,0,0,1
1,0,14,3661,1,0,0,1
1,0,2,3625,1,0,0,1
1,0,11,1632,0,0,0,0
0,0,0,70,0,0,0,0
0,0,0,3,0,0,0,0
1,0,2,519,0,0,0,0
0,1,19,10181,0,0,0,0
1,0,1,2560,1,0,0,1
0,0,0,45,0,0,0,0
0,0,1,21,0,0,0,0
0,0,0,326,0,0,0,0
1,0,1,2978,1,0,0,1
0,0,0,22,0,0,0,0
0,0,1,130,0,0,0,0
0,0,2,267,0,0,0,0
0,0,1,175,0,0,0,0
1,0,4,2818,1,0,0,1
0,0,0,3,0,0,0,0
0,0,0,227,0,0,0,0
0,0,0,11,0,0,0,0
1,0,5,2710,0,0,0,0
1,0,0,986,0,0,0,0
0,0,2,228,0,0,0,0
0,0,0,188,0,0,0,0
1,0,10,7985,1,0,0,1
0,0,0,40,0,0,0,0
1,1,4,1744,0,0,0,1
1,0,21,4090,1,0,0,0
0,0,0,55,0,0,0,0
0,0,2,137,0,0,0,0
1,0,2,1080,1,0,0,1
0,0,0,156,0,0,0,0
0,0,0,3,0,0,0,0
1,0,0,2853,1,0,0,1
1,0,0,103,0,0,0,0
1,0,3,1843,1,0,0,1
1,0,0,2292,1,0,0,1
1,0,1,194,0,0,0,0
0,0,0,194,0,0,0,0
0,0,3,1422,0,0,0,0
0,0,0,371,0,0,0,0
0,0,1,436,0,0,0,0
1,0,0,1573,0,0,0,0
1,0,11,2718,1,0,0,1
1,0,0,2150,0,0,0,0
0,0,1,71,0,0,0,0
1,1,7,3726,1,0,0,1
1,0,1,1334,0,0,0,0
0,0,0,100,0,0,0,0
1,0,9,865,0,0,0,0
1,0,9,2777,1,0,0,1
1,0,8,1339,0,0,0,0
0,0,0,2,0,0,0,0
1,0,8,2802,1,0,0,1
1,0,0,3574,1,0,0,1
0,0,0,26,0,0,0,0
1,0,2,79,0,0,0,0
1,0,4,1439,0,0,0,0
1,1,18,3614,0,0,0,1
0,0,0,23,0,0,0,0
0,0,0,55,0,0,0,0
1,0,4,210,0,0,0,0
0,0,0,56,0,0,0,0
1,0,9,2724,1,0,0,1
0,0,0,43,0,0,0,0
0,0,21,31204,1,0,0,1
1,0,4,775,0,0,0,0
1,0,0,3043,1,0,0,1
0,0,0,132,0,0,0,0
0,0,1,199,0,0,0,0
1,0,0,4084,1,0,0,1
0,0,0,10,0,0,0,0
0,0,1,48,0,0,0,0
0,0,0,90,0,0,0,0
0,0,1,679,0,0,0,0
1,0,5,2623,0,0,0,1
0,0,1,77,0,0,0,0
0,0,0,23,0,0,0,0
1,0,0,2406,1,0,0,1
1,1,0,1789,1,0,0,0
0,0,0,10,0,0,0,0
0,0,0,40,0,0,0,0
1,0,4,309,0,0,0,0
1,0,7,2927,1,0,0,1
1,0,3,1861,0,0,0,1
0,0,2,3520,1,0,0,1
0,0,5,3444,1,0,0,0
0,0,1,519,0,0,0,0
0,0,0,3,0,0,0,0
0,0,2,414,0,0,0,0
1,0,9,2972,1,0,0,1
0,0,15,6417,0,0,0,0
0,0,1,135,0,0,0,0
0,0,0,931,0,0,0,0
0,0,0,89,0,0,0,0
1,0,7,1070,0,0,0,0
0,0,0,17,0,0,0,0
0,0,0,17,0,0,0,0
0,0,1,71,0,0,0,0
0,0,0,125,0,0,0,0
1,0,6,3579,1,0,0,1
1,0,12,3141,0,0,0,0
1,0,4,756,0,0,0,0
0,0,0,116,0,0,0,0
1,0,5,1251,1,0,0,1
0,0,0,15,0,0,0,0
1,0,4,1123,1,0,0,1
0,0,1,210,0,0,0,0
0,0,0,216,0,0,0,0
0,0,0,44,0,0,0,0
0,0,1,137,0,0,0,0
0,0,0,107,0,0,0,0
0,0,0,2,0,0,0,0
0,0,0,151,0,0,0,0
1,0,0,3044,1,0,0,1
0,0,0,3,0,0,0,0
1,0,1,2818,1,0,0,1
1,0,10,2947,1,0,0,1
0,0,0,94,0,0,0,0
0,0,0,2,0,0,0,0
0,0,0,50,0,0,0,0
0,0,2,602,0,0,0,0
0,0,0,18,0,0,0,0
0,0,0,8,0,0,0,0
1,0,2,2278,0,0,0,0
1,0,0,3436,1,0,0,1
0,0,0,58,0,0,0,0
1,0,11,1956,1,0,0,1
0,0,0,8,0,0,0,0
0,0,0,121,0,0,0,0
0,0,0,5,0,0,0,0
0,0,0,71,0,0,0,0
1,1,4,3183,0,0,0,0
0,0,0,74,0,0,0,0
0,0,1,172,0,0,0,0
1,0,1,309,0,0,0,0
0,0,0,40,0,0,0,0
0,0,0,13,0,0,0,0
1,0,6,3102,1,0,0,1
0,0,0,18,0,0,0,0
1,0,0,2318,1,0,0,1
0,0,0,248,0,0,0,0
1,0,7,2158,0,0,0,0
0,0,2,66,0,0,0,0
0,0,0,3,0,0,0,0
1,0,6,3027,1,0,0,1
1,0,3,253,0,0,0,0
1,0,0,4200,0,0,0,0
1,0,8,2624,1,0,0,1
1,0,0,1064,0,0,0,0
1,0,0,2038,0,0,0,0
1,0,4,2945,1,0,0,1
0,0,0,71,0,0,0,0
0,0,0,137,0,0,0,0
0,0,0,3,0,0,0,0
